O,H,L,C,V,T,BV
0.001742,0.001742,0.001742,0.001742,37.9104074,2018-06-08T08:46:00,0.06603992
0.00175001,0.00175001,0.00175001,0.00175001,11.42850612,2018-06-08T09:06:00,0.01999998
0.001742,0.001742,0.00173815,0.00173815,42,2018-06-08T09:12:00,0.07303818
0.00174064,0.00174064,0.00174064,0.00174064,9.83532333,2018-06-08T09:19:00,0.01711975
0.00174053,0.00174053,0.00174053,0.00174053,5.20556095,2018-06-08T09:26:00,0.00906043
0.00175,0.00175001,0.00175,0.00175001,27.61364228,2018-06-08T09:30:00,0.04832413
0.00175001,0.00175001,0.00175001,0.00175001,19.77,2018-06-08T09:35:00,0.03459769
0.00175001,0.00175001,0.00173979,0.00175001,955.98979157,2018-06-08T09:47:00,1.66540629
0.00175001,0.00175001,0.00175001,0.00175001,5.33372168,2018-06-08T09:48:00,0.00933406
0.0017399,0.0017399,0.0017399,0.0017399,2.74011,2018-06-08T09:52:00,0.00476751
0.00175001,0.00175001,0.00174948,0.00174948,6,2018-06-08T09:57:00,0.01049794
0.00175001,0.00175001,0.00175001,0.00175001,10,2018-06-08T10:00:00,0.0175001
0.00175001,0.00175001,0.00175001,0.00175001,1,2018-06-08T10:04:00,0.00175001
0.00174001,0.00174001,0.00174001,0.00174001,5,2018-06-08T10:05:00,0.00870005
0.00175001,0.00175001,0.00175001,0.00175001,5.71425306,2018-06-08T10:06:00,0.00999999
0.00175001,0.00175001,0.00175001,0.00175001,17.14275918,2018-06-08T10:08:00,0.02999999
0.00175001,0.00175001,0.00175001,0.00175001,2,2018-06-08T10:14:00,0.00350002
0.00174983,0.00175,0.00174983,0.00175,4,2018-06-08T10:15:00,0.00699966
0.00175001,0.00175001,0.00175,0.00175,6,2018-06-08T10:20:00,0.01050004
0.0017498,0.0017498,0.0017498,0.0017498,0.61154255,2018-06-08T10:28:00,0.00107007
0.00174981,0.00174981,0.00174981,0.00174981,1,2018-06-08T10:29:00,0.00174981
0.00174891,0.00174891,0.00174891,0.00174891,5.71784711,2018-06-08T10:34:00,0.00999999
0.00174886,0.00174886,0.00174886,0.00174886,4,2018-06-08T10:38:00,0.00699544
0.0017498,0.0017498,0.0017498,0.0017498,7.85537726,2018-06-08T10:48:00,0.01374533
0.0017483,0.0017483,0.0017483,0.0017483,1.38451835,2018-06-08T10:56:00,0.00242055
0.0017483,0.0017483,0.0017483,0.0017483,1,2018-06-08T10:58:00,0.0017483
0.00174965,0.00174965,0.00174965,0.00174965,5,2018-06-08T11:10:00,0.00874825
0.00173979,0.00173979,0.00173979,0.00173979,0.58786015,2018-06-08T11:16:00,0.00102275
0.00173979,0.00173979,0.00173979,0.00173979,5,2018-06-08T11:17:00,0.00869895
0.00173979,0.00173979,0.00173978,0.00173978,14.02451601,2018-06-08T11:18:00,0.02439959
0.00174899,0.00174899,0.00174899,0.00174899,10.0082,2018-06-08T11:34:00,0.01750424
0.001745,0.001745,0.001745,0.001745,13.91791672,2018-06-08T11:38:00,0.02428676
0.0017393,0.0017393,0.0017393,0.0017393,5.53035919,2018-06-08T11:39:00,0.00961895
0.001745,0.001745,0.001745,0.001745,2.573667,2018-06-08T11:40:00,0.00449104
0.00174499,0.001745,0.00174499,0.001745,20.0754717,2018-06-08T11:48:00,0.03503163
0.00174051,0.00174051,0.00174051,0.00174051,3,2018-06-08T11:49:00,0.00522153
0.001745,0.001745,0.001745,0.001745,5.73065902,2018-06-08T11:50:00,0.00999999
0.00174058,0.00174058,0.00174058,0.00174058,1.47000001,2018-06-08T11:51:00,0.00255865
0.001745,0.001745,0.001745,0.001745,4.859616,2018-06-08T11:53:00,0.00848002
0.001745,0.001745,0.001745,0.001745,5.73065902,2018-06-08T11:55:00,0.00999999
0.00174061,0.00174061,0.00174061,0.00174061,6.94450706,2018-06-08T12:05:00,0.01208766
0.001745,0.001745,0.001745,0.001745,5.73065902,2018-06-08T12:10:00,0.00999999
0.001745,0.001745,0.001745,0.001745,5.73065902,2018-06-08T12:14:00,0.00999999
0.001745,0.001745,0.001745,0.001745,5.73065902,2018-06-08T12:16:00,0.00999999
0.001745,0.001745,0.001745,0.001745,6.06671443,2018-06-08T12:27:00,0.01058641
0.00174061,0.00174061,0.00174061,0.00174061,14,2018-06-08T12:31:00,0.02436852
0.00174062,0.00174062,0.00174061,0.00174061,2.97134763,2018-06-08T12:37:00,0.00517197
0.00174061,0.00174061,0.00174061,0.00174061,3.2,2018-06-08T12:38:00,0.00556995
0.00174061,0.00174061,0.00174061,0.00174061,70,2018-06-08T12:43:00,0.1218427
0.001745,0.001745,0.001745,0.001745,44.19530443,2018-06-08T12:45:00,0.07712079
0.001745,0.001745,0.00174061,0.00174061,39.53501887,2018-06-08T12:46:00,0.06893531
0.001745,0.001745,0.001745,0.001745,612.41298579,2018-06-08T12:47:00,1.06866062
0.001745,0.001745,0.001745,0.001745,100.91586653,2018-06-08T12:48:00,0.17609817
0.001745,0.001745,0.001745,0.001745,13.8879708,2018-06-08T12:49:00,0.0242345
0.00174081,0.00174081,0.00174081,0.00174081,1.87,2018-06-08T12:50:00,0.00325531
0.00174081,0.001745,0.00174081,0.001745,344.50602144,2018-06-08T12:54:00,0.60115593
0.00174061,0.001745,0.00174061,0.001745,69.14587119,2018-06-08T12:55:00,0.12065515
0.00174061,0.00174061,0.00174061,0.00174061,1.35719484,2018-06-08T13:00:00,0.00236234
0.00174061,0.00174061,0.00173551,0.00173551,165.6,2018-06-08T13:05:00,0.28795384
0.0017362,0.0017362,0.00173441,0.00173445,240.92148059,2018-06-08T13:07:00,0.41806899
0.00174499,0.00174499,0.00174499,0.00174499,10,2018-06-08T13:13:00,0.0174499
0.00174499,0.001745,0.00174499,0.001745,5.73069186,2018-06-08T13:16:00,0.01000003
0.001745,0.001745,0.001745,0.001745,6.96105573,2018-06-08T13:17:00,0.01214704
0.001745,0.001745,0.001745,0.001745,4.33929649,2018-06-08T13:19:00,0.00757207
0.001745,0.001745,0.001745,0.001745,2.5,2018-06-08T13:23:00,0.0043625
0.001735,0.001735,0.00173441,0.00173441,169.66377679,2018-06-08T13:24:00,0.29427001
0.00174499,0.001745,0.00174499,0.001745,22.05453636,2018-06-08T13:30:00,0.03848504
0.001745,0.001745,0.001745,0.001745,9.30045812,2018-06-08T13:32:00,0.01622929
0.00174499,0.00174499,0.00174499,0.00174499,5.73069186,2018-06-08T13:48:00,0.00999999
0.00174499,0.00174499,0.00174499,0.00174499,4.62505958,2018-06-08T13:52:00,0.00807068
0.001738,0.001738,0.00173792,0.00173792,302.92744247,2018-06-08T14:05:00,0.52646621
0.00173792,0.00174499,0.00173792,0.00174499,90.52938295,2018-06-08T14:06:00,0.15735721
0.00174345,0.00174345,0.00174345,0.00174345,17.39815466,2018-06-08T14:10:00,0.03033281
0.00174499,0.00174499,0.00174499,0.00174499,13.93418926,2018-06-08T14:11:00,0.02431501
0.00174499,0.00174499,0.00174499,0.00174499,6.96677433,2018-06-08T14:12:00,0.01215695
0.00174499,0.001745,0.00174499,0.001745,193.82425883,2018-06-08T14:13:00,0.33822307
0.00174345,0.00174345,0.00174345,0.00174345,4.28382159,2018-06-08T14:18:00,0.00746862
0.001745,0.001745,0.001745,0.001745,6.96286397,2018-06-08T14:20:00,0.01215019
0.001745,0.001745,0.001745,0.001745,0.87555723,2018-06-08T14:21:00,0.00152784
0.0017435,0.001745,0.0017435,0.001745,8.50257888,2018-06-08T14:26:00,0.01483467
0.001745,0.001745,0.001745,0.001745,6.98860856,2018-06-08T14:28:00,0.01219512
0.001745,0.001745,0.001745,0.001745,65.61320738,2018-06-08T14:30:00,0.11449502
0.001745,0.001745,0.001745,0.001745,0.88706206,2018-06-08T14:35:00,0.00154792
0.001745,0.001745,0.001745,0.001745,0.376,2018-06-08T14:38:00,0.00065612
0.001745,0.001745,0.001745,0.001745,13.8617004,2018-06-08T14:40:00,0.02418866
0.0017435,0.0017435,0.0017435,0.0017435,20,2018-06-08T14:41:00,0.03487
0.001745,0.001745,0.001745,0.001745,31,2018-06-08T14:50:00,0.054095
0.001745,0.001745,0.001745,0.001745,0.32920357,2018-06-08T14:55:00,0.00057446
0.0017445,0.0017445,0.0017445,0.0017445,19.917,2018-06-08T14:57:00,0.0347452
0.0017435,0.0017435,0.00174346,0.00174346,43,2018-06-08T14:58:00,0.07496922
0.00174346,0.0017435,0.00174346,0.0017435,23.534504,2018-06-08T14:59:00,0.04103148
0.00174346,0.00174346,0.00174346,0.00174346,2.64474511,2018-06-08T15:01:00,0.004611
0.00174346,0.00174346,0.00174346,0.00174346,2,2018-06-08T15:02:00,0.00348692
0.0017445,0.0017445,0.0017445,0.0017445,0.083,2018-06-08T15:03:00,0.00014479
0.0017445,0.0017445,0.0017445,0.0017445,17.917,2018-06-08T15:12:00,0.0312562
0.0017445,0.0017445,0.0017445,0.0017445,14.83634906,2018-06-08T15:16:00,0.02588201
0.0017445,0.0017445,0.0017445,0.0017445,26.99158217,2018-06-08T15:19:00,0.04708681
0.0017445,0.0017445,0.0017445,0.0017445,40.84063344,2018-06-08T15:20:00,0.07124648
0.00174347,0.00174347,0.00174347,0.00174347,3.8259757,2018-06-08T15:22:00,0.00667047
0.00174346,0.00174346,0.00174346,0.00174346,1.92570185,2018-06-08T15:35:00,0.00335738
0.00174345,0.00174345,0.00174345,0.00174345,5,2018-06-08T15:36:00,0.00871724
0.00174345,0.00174345,0.00174345,0.00174345,3,2018-06-08T15:37:00,0.00523035
0.00174345,0.00174345,0.00174345,0.00174345,19.19599648,2018-06-08T15:44:00,0.03346725
0.00174345,0.00174345,0.00174345,0.00174345,5.73575382,2018-06-08T15:47:00,0.00999999
0.00174346,0.00174346,0.00174346,0.00174346,1.995,2018-06-08T15:52:00,0.0034782
0.00173692,0.00173692,0.00173692,0.00173692,0.3,2018-06-08T15:57:00,0.00052107
0.00174346,0.001745,0.00174346,0.001745,1423.5501799,2018-06-08T15:59:00,2.48409362
0.00173692,0.001749,0.00173692,0.001749,557.47019316,2018-06-08T16:02:00,0.97264989
0.00174946,0.00175001,0.00174946,0.00175001,618.64540253,2018-06-08T16:03:00,1.08263042
0.00175142,0.00175367,0.00175142,0.00175367,53.05153142,2018-06-08T16:04:00,0.09302341
0.00174514,0.00174514,0.00174514,0.00174514,3.48460638,2018-06-08T16:11:00,0.00608112
0.00174263,0.00174263,0.00174263,0.00174263,1.5,2018-06-08T16:12:00,0.00261394
0.00174479,0.00174479,0.00174479,0.00174479,25.36245955,2018-06-08T16:15:00,0.04425216
0.00174479,0.00174479,0.00174479,0.00174479,0.03501086,2018-06-08T16:17:00,0.00006108
0.00175436,0.00175436,0.00175436,0.00175436,1.98989062,2018-06-08T16:18:00,0.00349098
0.00175664,0.00175664,0.00175664,0.00175664,1.53458734,2018-06-08T16:19:00,0.00269571
0.0017544,0.0017544,0.00175436,0.00175436,11.1708722,2018-06-08T16:21:00,0.01959801
0.00175839,0.00175839,0.00175839,0.00175839,1.1373996,2018-06-08T16:26:00,0.00199999
0.00175839,0.001761,0.00175839,0.001761,22.65745686,2018-06-08T16:27:00,0.03988887
0.00176,0.00176,0.00176,0.00176,2.71753246,2018-06-08T16:29:00,0.00478285
0.00176,0.00176,0.00176,0.00176,3.00539039,2018-06-08T16:30:00,0.00528948
0.00176,0.00176,0.00176,0.00176,0.71539,2018-06-08T16:45:00,0.00125908
0.00176,0.00176,0.00176,0.00176,2.1373996,2018-06-08T16:57:00,0.00376182
0.00176,0.00176,0.00176,0.00176,1.5,2018-06-08T17:00:00,0.00264
0.00175337,0.00175337,0.00175337,0.00175337,5.8811013,2018-06-08T17:27:00,0.01031174
0.00176121,0.00176121,0.00176121,0.00176121,2.1051108,2018-06-08T17:29:00,0.00370753
0.00176121,0.00176121,0.00176121,0.00176121,0.40772243,2018-06-08T17:31:00,0.00071808
0.00176357,0.00176357,0.00176357,0.00176357,4.59227757,2018-06-08T17:32:00,0.0080988
0.00176121,0.00176121,0.00175153,0.00175153,22.65745686,2018-06-08T17:35:00,0.03970016
0.001751,0.001751,0.001751,0.001751,3.07744772,2018-06-08T17:37:00,0.00538861
0.001751,0.001751,0.001751,0.001751,0.33590938,2018-06-08T17:45:00,0.00058817
0.0017511,0.0017511,0.0017511,0.0017511,4.01606425,2018-06-08T17:55:00,0.00703253
0.0017511,0.0017511,0.001751,0.001751,4.18532624,2018-06-08T17:57:00,0.00732864
0.001759,0.001759,0.001759,0.001759,2.84252416,2018-06-08T18:07:00,0.00499999
0.001759,0.001759,0.001759,0.001759,5.68504832,2018-06-08T18:12:00,0.00999999
0.001759,0.00176248,0.001759,0.00176248,4.45652253,2018-06-08T18:14:00,0.00784557
0.00176086,0.00176086,0.00176086,0.00176086,2.107717,2018-06-08T18:26:00,0.00371139
0.001751,0.001751,0.001751,0.001751,7.35717131,2018-06-08T18:33:00,0.0128824
0.00176013,0.00176013,0.00176013,0.00176013,1.5,2018-06-08T18:48:00,0.00264019
0.001751,0.001751,0.001751,0.001751,3,2018-06-08T18:51:00,0.005253
0.0017597,0.0017597,0.0017597,0.0017597,0.37612161,2018-06-08T19:01:00,0.00066186
0.00175869,0.00175869,0.00175869,0.00175869,5.68546851,2018-06-08T19:03:00,0.00999897
0.00175799,0.00175799,0.00175799,0.00175799,14.71463289,2018-06-08T19:05:00,0.02586817
0.00175949,0.00175949,0.00175949,0.00175949,0.33,2018-06-08T19:07:00,0.00058063
0.00175934,0.00175934,0.00175913,0.00175913,19.93680253,2018-06-08T19:09:00,0.03507352
0.00175913,0.00175913,0.00175913,0.00175913,10,2018-06-08T19:10:00,0.0175913
0.00175868,0.00175868,0.00175868,0.00175868,1,2018-06-08T19:11:00,0.00175868
0.001751,0.001751,0.001751,0.001751,15,2018-06-08T19:37:00,0.02626499
0.001751,0.001751,0.001751,0.001751,12.56942184,2018-06-08T19:38:00,0.02200905
0.00176344,0.00176346,0.00176344,0.00176344,161.86731255,2018-06-08T19:39:00,0.285445
0.00176139,0.00176139,0.00176139,0.00176139,3.01872384,2018-06-08T19:44:00,0.00531714
0.00176085,0.00176085,0.00176085,0.00176085,1,2018-06-08T19:47:00,0.00176085
0.00175023,0.00175023,0.00175023,0.00175023,12.73799116,2018-06-08T19:52:00,0.02229441
0.00175023,0.00175023,0.00175023,0.00175023,0.19320087,2018-06-08T19:54:00,0.00033814
0.0017586,0.0017586,0.0017586,0.0017586,1.91496513,2018-06-08T19:55:00,0.00336765
0.00175005,0.00175005,0.00175005,0.00175005,29.33443987,2018-06-08T20:01:00,0.05133673
0.00175005,0.00175005,0.00175005,0.00175005,6.87251483,2018-06-08T20:05:00,0.01202724
0.00174548,0.00174548,0.00174548,0.00174548,24.27645522,2018-06-08T20:12:00,0.04237406
0.00175005,0.00175005,0.00175005,0.00175005,13.83193032,2018-06-08T20:16:00,0.02420656
0.00175005,0.00175005,0.00175005,0.00175005,0.37213097,2018-06-08T20:28:00,0.00065124
0.00175005,0.00175005,0.00175005,0.00175005,0.00369618,2018-06-08T20:30:00,0.00000646
0.00175118,0.00175118,0.00175118,0.00175118,1,2018-06-08T21:15:00,0.00175118
0.00176139,0.00176139,0.00176139,0.00176139,0.00027616,2018-06-08T21:17:00,4.8e-7
0.00176352,0.00176352,0.00176352,0.00176352,42.12095984,2018-06-08T21:18:00,0.07428115
0.00176324,0.00176326,0.00176324,0.00176326,6.99631639,2018-06-08T21:20:00,0.01233623
0.00176352,0.00176352,0.00176352,0.00176352,3.00368361,2018-06-08T21:21:00,0.00529705
0.00176331,0.00176331,0.00176331,0.00176331,1.06288692,2018-06-08T21:22:00,0.00187419
0.00176331,0.00176331,0.00176331,0.00176331,1.70463552,2018-06-08T21:23:00,0.0030058
0.00175153,0.00175153,0.00175153,0.00175153,28.35336169,2018-06-08T21:26:00,0.04966175
0.00175118,0.00175118,0.00175118,0.00175118,29.94087002,2018-06-08T21:27:00,0.05243184
0.00176352,0.00176352,0.00176352,0.00176352,0.55694203,2018-06-08T21:32:00,0.00098217
0.00175201,0.00175201,0.00175201,0.00175201,0.55694203,2018-06-08T21:38:00,0.00097576
0.00176352,0.00176352,0.00176352,0.00176352,2.76669866,2018-06-08T21:39:00,0.00487912
0.00176352,0.00176352,0.00176352,0.00176352,8.415949,2018-06-08T21:42:00,0.01484169
0.00175117,0.00175117,0.00175117,0.00175117,5.53339732,2018-06-08T21:46:00,0.00968991
0.00176352,0.00176352,0.00176352,0.00176352,5.67047722,2018-06-08T21:49:00,0.00999999
0.00176351,0.00176351,0.00176351,0.00176351,5.67050938,2018-06-08T21:52:00,0.00999999
0.001751,0.001751,0.001751,0.001751,0.7491555,2018-06-08T22:02:00,0.00131177
0.00176351,0.00176351,0.00176351,0.00176351,29.41742105,2018-06-08T22:10:00,0.05187791
0.001752,0.001752,0.001751,0.001751,29.41742105,2018-06-08T22:16:00,0.0515109
0.001751,0.001751,0.001751,0.001751,26.62965386,2018-06-08T22:17:00,0.04662852
0.001751,0.00176352,0.001751,0.00176352,4.9970998,2018-06-08T23:09:00,0.00880246
0.00175153,0.00175153,0.001751,0.001751,75.5,2018-06-08T23:18:00,0.13220506
0.00176351,0.00176351,0.00176351,0.00176351,0.61636726,2018-06-08T23:35:00,0.00108696
0.001751,0.001751,0.001751,0.001751,2,2018-06-08T23:38:00,0.003502
0.001751,0.001751,0.001751,0.001751,154.45961899,2018-06-08T23:47:00,0.27045878
0.001751,0.001751,0.001751,0.001751,0.5,2018-06-09T00:01:00,0.0008755
0.001751,0.001751,0.001751,0.001751,5.71102227,2018-06-09T00:05:00,0.00999999
0.001751,0.001751,0.001751,0.001751,20.49462762,2018-06-09T00:15:00,0.03588609
0.001751,0.001751,0.001751,0.001751,1.31921964,2018-06-09T00:17:00,0.00230995
0.00174892,0.00174892,0.00174892,0.00174892,8.18204208,2018-06-09T00:19:00,0.01430973
0.00175009,0.00175009,0.00175009,0.00175009,2.68078036,2018-06-09T00:21:00,0.0046916
0.0017501,0.0017501,0.00175009,0.00175009,13.95398081,2018-06-09T00:26:00,0.02442078
0.00175009,0.00175009,0.00175009,0.00175009,0.55726257,2018-06-09T00:43:00,0.00097525
0.00175009,0.00175009,0.00175009,0.00175009,4.95895113,2018-06-09T00:55:00,0.0086786
0.00175009,0.00175009,0.00174559,0.00174559,44.11609435,2018-06-09T01:00:00,0.07716213
0.00175724,0.00175724,0.00175724,0.00175724,1.38178925,2018-06-09T01:10:00,0.00242813
0.00175807,0.00175807,0.00175807,0.00175807,9.56932873,2018-06-09T01:18:00,0.01682354
0.00175713,0.00175713,0.00175713,0.00175713,0.3,2018-06-09T01:41:00,0.00052713
0.00175766,0.00175766,0.00175766,0.00175766,5.6893501,2018-06-09T01:45:00,0.00999994
0.0017458,0.0017458,0.0017458,0.0017458,10.048131,2018-06-09T01:54:00,0.01754202
0.00175764,0.00175764,0.00175764,0.00175764,0.28376118,2018-06-09T01:55:00,0.00049875
0.00175659,0.00175659,0.00175659,0.00175659,2.83930798,2018-06-09T02:28:00,0.0049875
0.00175655,0.00175655,0.00175655,0.00175655,20,2018-06-09T02:32:00,0.035131
0.00175398,0.00175398,0.00175398,0.00175398,6.65344377,2018-06-09T02:38:00,0.01167
0.001745,0.001745,0.001745,0.001745,2.01354378,2018-06-09T02:59:00,0.00351363
0.001745,0.00175398,0.001745,0.00175398,6.53645622,2018-06-09T03:00:00,0.01143053
0.00174502,0.00174502,0.00174499,0.00174499,5.51112206,2018-06-09T03:02:00,0.00961689
0.00174499,0.00174499,0.00174499,0.00174499,5,2018-06-09T03:03:00,0.00872495
0.00174294,0.00174294,0.00174241,0.00174241,54.1906988,2018-06-09T03:13:00,0.09442682
0.0017474,0.00174743,0.0017474,0.00174743,2,2018-06-09T03:31:00,0.00349484
0.00174266,0.00174266,0.00174266,0.00174266,0.96006237,2018-06-09T03:34:00,0.00167306
0.00174394,0.00174394,0.00174366,0.00174366,14,2018-06-09T03:50:00,0.02441401
0.0017571,0.00175765,0.0017571,0.00175765,45.68941484,2018-06-09T04:04:00,0.08029157
0.00174479,0.00174479,0.00174479,0.00174479,22.98521151,2018-06-09T04:05:00,0.04010436
0.00174497,0.00174497,0.00174497,0.00174497,4.08815073,2018-06-09T04:06:00,0.0071337
0.00174467,0.00174467,0.00174301,0.00174301,251.33274261,2018-06-09T04:15:00,0.43835777
0.001745,0.001745,0.001745,0.001745,35.81704746,2018-06-09T04:26:00,0.06250073
0.00174406,0.00174406,0.00174406,0.00174406,7,2018-06-09T04:28:00,0.01220842
0.0017441,0.00174413,0.0017441,0.00174413,51.810376,2018-06-09T04:30:00,0.09036275
0.00175713,0.00175713,0.00175713,0.00175713,21.090981,2018-06-09T04:47:00,0.03705957
0.00175708,0.00175708,0.00175708,0.00175708,1.09299063,2018-06-09T04:48:00,0.00192047
0.00174413,0.00174413,0.00174413,0.00174413,5,2018-06-09T04:52:00,0.00872065
0.0017571,0.00175733,0.0017571,0.00175733,27.01662991,2018-06-09T05:19:00,0.04747192
0.00175733,0.00175733,0.00175733,0.00175733,48.93603982,2018-06-09T05:26:00,0.08599675
0.00175733,0.00175733,0.00175733,0.00175733,32.69029208,2018-06-09T05:40:00,0.05744762
0.00175702,0.00175702,0.00175702,0.00175702,1.26770533,2018-06-09T05:47:00,0.00222738
0.00175732,0.00175732,0.00175732,0.00175732,1,2018-06-09T06:06:00,0.00175732
0.00175732,0.00175732,0.00175732,0.00175732,1.49,2018-06-09T06:29:00,0.0026184
0.0017441,0.0017441,0.0017441,0.0017441,1,2018-06-09T06:32:00,0.0017441
0.00174411,0.00174411,0.00174411,0.00174411,10,2018-06-09T06:37:00,0.0174411
0.00174411,0.00174411,0.0017441,0.0017441,5.2597985,2018-06-09T07:05:00,0.00917363
0.0017441,0.0017441,0.0017441,0.0017441,63.65903773,2018-06-09T07:24:00,0.11102771
0.0017441,0.0017441,0.0017441,0.0017441,10.00247525,2018-06-09T07:26:00,0.01744531
0.00175519,0.00175519,0.00175519,0.00175519,5.69738888,2018-06-09T07:36:00,0.00999999
0.00175519,0.00175519,0.00175519,0.00175519,1.09381306,2018-06-09T07:37:00,0.00191984
0.00175,0.00175,0.00175,0.00175,8.69878857,2018-06-09T07:44:00,0.01522287
0.0017441,0.0017441,0.0017441,0.0017441,0.909399,2018-06-09T07:45:00,0.00158608
0.0017441,0.0017441,0.0017441,0.0017441,3.809387,2018-06-09T07:46:00,0.00664395
0.0017441,0.0017441,0.0017441,0.0017441,12.69246,2018-06-09T07:47:00,0.0221369
0.0017441,0.0017441,0.0017441,0.0017441,5,2018-06-09T07:54:00,0.0087205
0.0017441,0.0017441,0.0017441,0.0017441,0.99,2018-06-09T07:56:00,0.00172665
0.00175431,0.00175431,0.00175431,0.00175431,15.96638982,2018-06-09T08:15:00,0.02800999
0.00175431,0.00175431,0.00175431,0.00175431,7.33,2018-06-09T08:16:00,0.01285909
0.00175431,0.00175431,0.00175431,0.00175431,18.032,2018-06-09T08:17:00,0.03163371
0.00175431,0.00175431,0.00175431,0.00175431,6.17,2018-06-09T08:19:00,0.01082409
0.00175685,0.00175685,0.00175431,0.00175431,6.63463875,2018-06-09T08:20:00,0.01164456
0.0017517,0.0017517,0.0017517,0.0017517,1.48254911,2018-06-09T08:21:00,0.00259698
0.0017517,0.00175725,0.0017517,0.00175725,6.82394569,2018-06-09T08:24:00,0.01199045
0.00175707,0.00175707,0.00175707,0.00175707,1.64203611,2018-06-09T08:31:00,0.00288517
0.00174435,0.00174435,0.00174435,0.00174435,9.77011494,2018-06-09T08:34:00,0.01704249
0.00175685,0.00175686,0.00175685,0.00175686,16.52880449,2018-06-09T08:41:00,0.02903874
0.00175685,0.00175685,0.00175685,0.00175685,60.14760179,2018-06-09T08:43:00,0.10567028
0.00174452,0.00174452,0.00174452,0.00174452,1,2018-06-09T08:44:00,0.00174452
0.0017568,0.0017568,0.0017568,0.0017568,138.76255399,2018-06-09T08:46:00,0.24377802
0.00174452,0.00174452,0.00174452,0.00174452,5,2018-06-09T08:54:00,0.00872259
0.00175549,0.00175549,0.00174453,0.00174453,30.1332128,2018-06-09T09:37:00,0.05262262
0.00174453,0.00174453,0.00174453,0.00174453,35,2018-06-09T09:41:00,0.06105855
0.00175725,0.00175725,0.00175725,0.00175725,5.69070991,2018-06-09T09:47:00,0.00999999
0.00175725,0.00175725,0.00175725,0.00175725,4.05240456,2018-06-09T09:49:00,0.00712108
0.00175725,0.00175942,0.00175725,0.00175942,173.27001907,2018-06-09T09:50:00,0.30468356
0.00175876,0.00175876,0.00175876,0.00175876,5.6858241,2018-06-09T09:51:00,0.00999999
0.00174683,0.00174683,0.00174683,0.00174683,28.25048602,2018-06-09T09:57:00,0.04934879
0.00174505,0.00174505,0.00174505,0.00174505,3.00068546,2018-06-09T09:59:00,0.00523634
0.00174505,0.00174505,0.00174505,0.00174505,3.33,2018-06-09T10:05:00,0.00581101
0.00174683,0.00174683,0.00174683,0.00174683,5.72465551,2018-06-09T10:06:00,0.00999999
0.00174683,0.00174683,0.00174683,0.00174683,2,2018-06-09T10:18:00,0.00349366
0.00174505,0.00174505,0.00174505,0.00174505,5,2018-06-09T10:40:00,0.00872525
0.00174505,0.00174505,0.00174505,0.00174505,7.38566928,2018-06-09T10:42:00,0.01288836
0.00174683,0.00174683,0.00174683,0.00174683,22.979,2018-06-09T10:45:00,0.04014038
0.00174683,0.00175855,0.00174683,0.00175855,1.1211778,2018-06-09T10:51:00,0.00196564
0.00176203,0.00176203,0.00176203,0.00176203,2.21357532,2018-06-09T10:53:00,0.00390038
0.0017584,0.0017584,0.0017584,0.0017584,5.68689114,2018-06-09T11:17:00,0.00999982
0.00174505,0.00174505,0.00174505,0.00174505,20,2018-06-09T11:20:00,0.034901
0.00175869,0.00175869,0.00175869,0.00175869,5.68598575,2018-06-09T11:25:00,0.00999988
0.00175912,0.00175912,0.00175912,0.00175912,5.68466051,2018-06-09T11:31:00,0.00999999
0.00174771,0.00174771,0.00174771,0.00174771,2.00762712,2018-06-09T11:35:00,0.00350874
0.00174771,0.00174771,0.00174771,0.00174771,0.62798138,2018-06-09T11:43:00,0.00109752
0.00174771,0.00174771,0.00174771,0.00174771,21.36989199,2018-06-09T11:44:00,0.03734837
0.00174771,0.00174771,0.00174771,0.00174771,0.71306501,2018-06-09T11:46:00,0.00124623
0.00174771,0.00174771,0.00174506,0.00174506,68.14587119,2018-06-09T11:51:00,0.11898562
0.00175783,0.00175783,0.00175783,0.00175783,5.68883225,2018-06-09T12:00:00,0.00999999
0.00175775,0.00175775,0.00175775,0.00175775,2.113988,2018-06-09T12:07:00,0.00371586
0.00175776,0.00175776,0.00175776,0.00175776,3.00981,2018-06-09T12:14:00,0.00529052
0.00174505,0.00174505,0.00174505,0.00174505,0.96635028,2018-06-09T12:18:00,0.00168632
0.0017451,0.0017451,0.0017451,0.0017451,16.90454247,2018-06-09T12:21:00,0.02950011
0.0017451,0.0017451,0.0017451,0.0017451,4.95837633,2018-06-09T12:23:00,0.00865286
0.00174515,0.00174515,0.00174515,0.00174515,9.99199991,2018-06-09T12:30:00,0.01743753
0.0017558,0.0017558,0.0017558,0.0017558,5.69540949,2018-06-09T12:32:00,0.00999999
0.0017558,0.0017558,0.0017558,0.0017558,5.69540949,2018-06-09T12:44:00,0.00999999
0.00174562,0.00174562,0.00174562,0.00174562,12.4712088,2018-06-09T12:45:00,0.02176999
0.00174562,0.00174562,0.00174562,0.00174562,57.28367067,2018-06-09T12:54:00,0.09999552
0.0017451,0.0017451,0.0017451,0.0017451,17.17377,2018-06-09T13:02:00,0.02996994
0.0017451,0.0017451,0.0017451,0.0017451,20.253686,2018-06-09T13:03:00,0.0353447
0.0017451,0.0017451,0.00174505,0.00174505,23.993,2018-06-09T13:09:00,0.04186943
